date,open,high,low,close,volume,market_cap,3_day_vol_avg,7_day_vol_avg,14_day_vol_avg,20_day_vol_avg,3_day_close_avg,7_day_close_avg,14_day_close_avg,20_day_close_avg,high_minus_low,open_to_close,sp500_close,sp500_volume,sp500_increased_since_yesterday,sp500_close_increases_tomorrow,increase_flag,percent_change
16899,10.08,10.39,9.66,9.72,14660600,794705000,15040733.33,12791677.14,14448251.43,16372326,10.16,10.75714286,11.07357143,11.1435,0.73,0.36,2047.599976,3359530000,1,1,0,-5.86
16898,10.7,10.81,9.95,10.07,13464500,843091000,17006300,12322034.29,14385494.29,16976081,10.4,11.03428571,11.14642857,11.184,0.86,0.63,2047.599976,3359530000,1,1,0,-3.48
16897,10.45,10.97,10.28,10.69,16997100,823420000,15717823.33,12536634.29,15286730,19000696,10.76333333,11.22428571,11.22928571,11.2305,0.69,-0.24,2041.910034,3801250000,0,1,0,-5.80
16896,11.21,11.21,10.13,10.44,20557300,883170000,11912306.67,12872934.29,15455022.86,20233371,11.07333333,11.40428571,11.35285714,11.25,1.08,0.77,2066.659912,3750800000,1,0,1,2.39
16895,11.62,11.62,11.02,11.16,9599070,914560000,7954080,12462491.43,15395951.43,20422281,11.46,11.57857143,11.41214286,11.354,0.6,0.46,2045.170044,4154920000,0,1,0,-6.45
16894,11.63,11.71,11.51,11.62,5580550,915175000,8545423.333,14403810,16751203.57,21362552.5,11.62666667,11.65142857,11.46214286,11.4465,0.2,0.01,2066.129883,3485710000,0,0,0,-3.96
16893,11.63,11.69,11.4,11.6,8682620,914995000,11674140,15998702.86,17613385.71,24002780,11.55333333,11.48,11.36928571,11.488,0.29,0.03,2072.780029,3749990000,1,0,1,0.17
16892,11.4,11.85,11.4,11.66,11373100,896537000,15230333.33,16104825.71,18902891.43,25764404,11.67,11.39,11.29285714,11.6315,0.45,-0.26,2072.780029,3749990000,1,1,0,-0.51
16891,11.92,12.01,11.32,11.4,14966700,936992000,17334033.33,16448954.29,21944584.29,27643614,11.67,11.25857143,11.24571429,11.725,0.69,0.52,2072.780029,3749990000,1,1,1,2.28
16890,11.61,12.18,11.47,11.95,19351200,911902000,20074566.67,18036825.71,23850577.14,27945414,11.76,11.23428571,11.22285714,11.709,0.71,-0.34,2059.73999,3715280000,0,1,0,-4.60
16889,11.75,11.91,11.35,11.66,17684200,923114000,19205766.67,18037111.43,24206598.57,28320429,11.25,11.30142857,11.26357143,11.6765,0.56,0.09,2063.949951,3590310000,1,0,1,2.49
16888,10.43,11.86,10.41,11.67,23188300,819007000,16452860,18329411.43,24972334.29,28813244,11.02,11.24571429,11.36,11.6885,1.45,-1.24,2055.01001,3822330000,1,1,0,-0.09
16887,10.99,11.05,10.11,10.42,16744800,862211000,13317426.67,19098597.14,27486391.43,28930044,10.71,11.27285714,11.41571429,11.5975,0.94,0.57,2037.050049,2809090000,1,1,1,12.00
16886,10.77,11.18,10.59,10.97,9425480,844742000,16429760,19228068.57,29427127.14,29797059,10.98,11.25857143,11.705,11.554,0.59,-0.2,2035.939941,3407720000,1,1,0,-5.01
16885,11.26,11.37,10.53,10.74,13782000,883012000,19739000,21700957.14,32250828.57,31281385,11.46333333,11.19571429,11.88785714,11.5745,0.84,0.52,2035.939941,3407720000,1,1,1,2.14
16884,12.44,12.5,10.8,11.23,26081800,975295000,21721766.67,27440214.29,32766592.86,33414265,11.64,11.23285714,11.91214286,11.5875,1.7,1.21,2035.939941,3407720000,1,1,0,-4.36
16883,11.33,12.43,11.24,12.42,19353200,887595000,22552033.33,29664328.57,32821571.43,33886180,11.85,11.21142857,11.91714286,11.5465,1.19,-1.09,2035.939941,3407720000,0,1,0,-9.58
16882,11.88,12.03,11.18,11.27,19730300,929610000,21984666.67,30376085.71,33406378.57,34934265,11.15,11.22571429,11.88,11.39,0.85,0.61,2036.709961,3639510000,0,0,1,10.20
16881,10.3,12.01,10.16,11.86,28572600,805997000,24319800,31615257.14,33820235.71,35404260,10.90333333,11.47428571,11.77857143,11.25,1.85,-1.56,2049.800049,3418460000,0,0,0,-4.97
16880,10.52,10.9,9.57,10.32,17651100,822297000,32781200,35874185.71,34213985.71,35130535,10.61666667,11.55857143,11.61357143,11.0395,1.33,0.2,2051.600098,3376600000,1,0,1,14.92
16879,11.2,11.2,9.78,10.53,26735700,875689000,40781033.33,39626185.71,35746907.14,34630381,10.87,12.15142857,11.68928571,10.8405,1.42,0.67,2049.580078,6503140000,1,1,0,-1.99
16878,11.11,11.18,8.52,11,53956800,867949000,39980966.67,42800700,37868614.29,33786179,11.53333333,12.58,11.72285714,10.6375,2.66,0.11,2049.580078,6503140000,1,1,0,-4.27
16877,12.56,12.64,10.44,11.08,41650600,977389000,31463533.33,38092971.43,36551707.14,31533499.5,12.20333333,12.59142857,11.68071429,10.409,2.2,1.48,2049.580078,6503140000,1,1,0,-0.72
16876,13.02,13.73,12.5,12.52,24335500,1013020000,37041700,35978814.29,36456300,29927312.5,12.66,12.62285714,11.55285714,10.151,1.23,0.5,2040.589966,4530480000,1,1,0,-11.50
16875,13,13.2,12.05,13.01,28404500,1011090000,43568233.33,36436671.43,36798778.57,29784127.5,13.31,12.53428571,11.26357143,9.83,1.15,-0.01,2027.219971,4057020000,1,1,0,-3.77
16874,14.51,15.01,11.58,12.45,58385100,1128180000,50419166.67,36025214.29,36419750,28935227.5,13.48333333,12.08285714,10.88071429,9.4915,3.43,2.06,2015.930054,3560280000,0,1,1,4.50
16873,13.51,15.26,13.47,14.47,43915100,1049930000,37958366.67,32553785.71,32795672.86,26685002.5,13.02666667,11.66857143,10.44428571,9.1485,1.79,-0.96,2019.640015,3487850000,0,0,0,-13.96
16872,11.13,13.53,11.09,13.53,48957300,864733000,32270500,31867628.57,30362570,25242057.5,11.97,11.22714286,9.872857143,8.706,2.44,-2.4,2022.189941,4078620000,1,0,1,6.95
16871,11.22,11.6,10.39,11.08,21002700,871511000,25131566.67,32936528.57,27501563.57,23114870,11.42666667,10.86571429,9.365714286,8.262,1.21,0.14,2022.189941,4078620000,1,1,1,22.11
16870,11.88,12.24,10.99,11.3,26851500,922452000,26638766.67,35010442.86,26681860.71,22496289.5,11.01666667,10.77,8.997142857,7.925,1.25,0.58,2022.189941,4078620000,1,1,0,-1.95
16869,9.79,12.05,9.67,11.9,27540500,760017000,29049966.67,36933785.71,26297596.43,21537030.5,10.43333333,10.48285714,8.625714286,7.597,2.38,-2.11,1989.569946,4376790000,1,1,0,-5.04
16868,9.58,10.17,8.82,9.85,25524300,743456000,32907133.33,37160885.71,25146596.43,21012705.5,10.26,9.992857143,8.221428571,7.222,1.35,-0.27,1989.26001,4038120000,1,1,1,20.81
16867,11.43,11.65,9.31,9.55,34085100,886447000,43212233.33,36814285.71,24279189.29,20509040.5,10.64333333,9.678571429,7.917142857,6.9175,2.34,1.88,1979.26001,4641650000,0,1,1,3.14
16866,11.2,11.84,9.99,11.38,39112000,868736000,43690566.67,33037560,22919982.14,19599240.5,10.93,9.22,7.636428571,6.656,1.85,-0.18,2001.76001,4968180000,1,0,0,-16.08
16865,10.37,12.27,9.97,11,56439600,803827000,44091533.33,28857511.43,20584378.57,18340350.5,10.23333333,8.518571429,7.155714286,6.3515,2.3,-0.63,1999.98999,6049930000,1,1,1,3.45
16864,9.24,10.41,8.48,10.41,35520100,716027000,34988400,22066598.57,17169485,16079695.5,9.39,7.865714286,6.68,6.0635,1.93,-1.17,1999.98999,6049930000,1,1,1,5.67
16863,8.44,10.1,8.33,9.29,40314900,653959000,30847733.33,18353278.57,15179929.29,15514630.5,8.47,7.224285714,6.275,5.8125,1.77,-0.85,1999.98999,6049930000,1,1,1,12.06
16862,7.63,8.75,7.37,8.47,29130200,591078000,19958773.33,15661407.14,13518436.43,14666925.5,7.486666667,6.768571429,5.925714286,5.6255,1.38,-0.84,1993.400024,5081700000,1,1,1,9.68
16861,6.32,7.91,6.31,7.65,23098100,489188000,13532593.33,13132307.14,12541350.71,14530825.5,6.82,6.45,5.589285714,5.5025,1.6,-1.33,1986.449951,4666610000,1,1,1,10.72
16860,6.46,6.61,6.05,6.34,7648020,499587000,8800963.333,11744092.86,12026422.14,14807940.5,6.413333333,6.155714286,5.351428571,5.342,0.56,0.12,1978.349976,4819750000,1,1,1,20.66
16859,6.41,6.62,6.24,6.47,9851660,495545000,9427243.333,12802404.29,12475435,15323239.5,6.273333333,6.052857143,5.276428571,5.227,0.38,-0.06,1932.22998,4588180000,0,1,0,-2.01
16858,5.96,6.53,5.92,6.43,8903210,461169000,13300623.33,12311245.71,12573637.86,15316941,6.15,5.792857143,5.188571429,5.0625,0.61,-0.47,1948.050049,4348510000,1,0,1,0.62
16857,6.04,6.27,5.74,5.92,9526860,466797000,14141720,12272371.43,13667608.57,15222133.5,6.086666667,5.494285714,5.114285714,4.889,0.53,0.12,1948.050049,4348510000,1,1,1,8.61
16856,6.19,6.65,5.55,6.1,21471800,478149000,15426300,12006580,14655747.14,14841852.5,5.976666667,5.325714286,5.087857143,4.7195,1.1,0.09,1948.050049,4348510000,0,1,0,-2.95
16855,5.6,6.24,5.51,6.24,11426500,432977000,13287766.67,11375465.71,15008347.14,13900097.5,5.816666667,5.082857143,5.081428571,4.5415,0.73,-0.64,1951.699951,4118210000,1,0,0,-2.24
16854,5.68,5.95,5.39,5.59,13380600,439084000,11616783.33,11950394.29,16237911.43,13506388.5,5.286666667,4.728571429,4.952857143,4.3585,0.56,0.09,1929.800049,4317250000,1,1,1,11.63
16853,4.66,5.65,4.64,5.62,15056200,360185000,10033613.33,12308751.43,16564582.86,13036746,4.87,4.547142857,4.842142857,4.2055,1.01,-0.96,1921.27002,3890650000,0,1,0,-0.53
16852,4.36,4.71,4.23,4.65,6413550,336572000,7570320,12148465.71,16183832.14,12456499.5,4.576666667,4.5,4.667857143,4.0465,0.48,-0.29,1945.5,4054710000,1,0,1,20.86
16851,4.68,4.75,4.13,4.34,8631090,361281000,11117136.67,12836030,16226225.71,12335527,4.493333333,4.584285714,4.547142857,3.9245,0.62,0.34,1917.780029,4142850000,1,1,1,7.14
16850,4.38,4.79,4.27,4.74,7666320,338222000,13390440,15062845.71,15746950.71,12196347.5,4.3,4.734285714,4.417857143,3.823,0.52,-0.36,1917.780029,4142850000,1,1,0,-8.44
16849,3.77,4.77,3.42,4.4,17054000,291068000,16131366.67,17304914.29,15387692.14,11999285.5,4.16,4.85,4.260714286,3.7085,1.35,-0.63,1917.780029,4142850000,0,1,1,7.73
16848,4.29,4.77,3.5,3.76,15451000,330635000,15091433.33,18641228.57,14423286.43,11479702.5,4.456666667,5.08,4.130714286,3.613,1.27,0.53,1917.829956,4436490000,0,0,1,17.02
16847,5.33,5.47,4.03,4.32,15889100,410605000,13683266.67,20525428.57,13604482.86,10952345,4.95,5.177142857,4.042857143,3.5515,1.44,1.01,1926.819946,5011540000,1,0,0,-12.96
16846,5.33,5.89,5.02,5.29,13934200,410643000,16459833.33,20820414.29,12716066.43,10505944,5.306666667,5.137142857,3.908571429,3.455,0.87,0.04,1895.579956,4570670000,1,1,0,-18.34
16845,5.4,5.47,4.45,5.24,11226500,416193000,19602033.33,20219198.57,12006059.29,10506194,5.393333333,4.835714286,3.688571429,3.3045,1.02,0.16,1864.780029,4696920000,1,1,1,0.95
16844,5.69,5.72,4.19,5.39,24218800,437667000,24662600,19616421.43,11621845,10481834,5.65,4.51,3.479285714,3.1675,1.53,0.3,1864.780029,4696920000,1,1,0,-2.78
16843,5.95,6.58,5.07,5.55,23360800,457618000,26136466.67,16431055.71,10158007.86,9754382.5,5.333333333,4.101428571,3.269285714,3.005,1.51,0.4,1864.780029,4696920000,1,1,0,-2.88
16842,4.5,6.29,4.34,6.01,26408200,345964000,24334200,13470470,8965260.714,8954891.5,4.83,3.671428571,3.050714286,2.826,1.95,-1.51,1864.780029,4696920000,1,1,0,-7.65
16841,4,4.86,3.78,4.44,28640400,307684000,18773363.33,10205344.29,7429235.714,7712843.5,3.886666667,3.181428571,2.802142857,2.6005,1.08,-0.44,1829.079956,5500800000,0,1,1,35.36
16840,3.17,4.04,3.17,4.04,17954000,244110000,11562250,6683537.143,5880712.857,6361571.5,3.393333333,2.908571429,2.655714286,2.456,0.87,-0.87,1851.859985,4471170000,0,0,1,9.90
16839,2.97,3.27,2.88,3.18,9725690,228504000,6217996.667,4611718.571,5593941.429,5610532.5,2.89,2.68,2.53,2.3305,0.39,-0.21,1852.209961,5183220000,0,0,1,27.04
16838,2.54,3.06,2.54,2.96,7007060,194884000,3855000,3792920,5666342.143,5246585,2.676666667,2.541428571,2.481428571,2.24,0.52,-0.42,1853.439941,5636460000,0,0,1,7.43
16837,2.53,2.56,2.47,2.53,1921240,194621000,2703420,3627268.571,5856535.714,5110178.5,2.55,2.448571429,2.422857143,2.1635,0.09,0,1880.050049,4929940000,1,0,1,17.00
16836,2.57,2.61,2.47,2.54,2636700,197363000,3392256.667,3884960,6245802.857,5072674,2.55,2.437142857,2.382857143,2.1035,0.14,0.03,1880.050049,4929940000,1,1,0,-0.39
16835,2.53,2.63,2.44,2.58,3552320,194126000,3663780,4460051.429,6169412.857,5063970.5,2.516666667,2.43,2.308571429,2.0375,0.19,-0.05,1880.050049,4929940000,0,1,0,-1.55
16834,2.43,2.54,2.34,2.53,3987750,186609000,3811040,4653127.143,6031030,5081882,2.393333333,2.422857143,2.235,1.969,0.2,-0.1,1915.449951,5193320000,1,0,1,1.98
16833,2.22,2.45,2.16,2.44,3451270,169923000,4430956.667,5077888.571,5955706.429,4920092.55,2.32,2.402857143,2.163571429,1.902,0.29,-0.22,1912.530029,5172950000,1,1,1,3.69
16832,2.32,2.32,2.12,2.21,3994100,177881000,4522226.667,6576164.286,5883954.286,4797824.55,2.323333333,2.38,2.087142857,1.8365,0.2,0.11,1903.030029,4463190000,0,1,1,10.41
16831,2.44,2.53,2.19,2.31,5847500,187289000,5411640,7539764.286,5904299.286,4743057.55,2.416666667,2.421428571,2.031428571,1.783,0.34,0.13,1939.380005,4322530000,0,0,0,-4.33
16830,2.51,2.61,2.4,2.45,3725080,192176000,5097090,8085802.857,5570274.286,4501278.55,2.49,2.397142857,1.961428571,1.7205,0.21,0.06,1940.23999,5497570000,1,0,0,-5.71
16829,2.54,2.61,2.3,2.49,6662340,194815000,6175756.667,8606645.714,5480099.286,4334568.95,2.47,2.328571429,1.873571429,1.64796155,0.31,0.05,1940.23999,5497570000,1,1,0,-1.61
16828,2.41,2.68,2.34,2.53,4903850,184294000,8601376.667,7878774.286,5283542.857,4012766,2.4,2.187142857,1.782142857,1.5728032,0.34,-0.12,1940.23999,5497570000,1,1,0,-1.58
16827,2.25,2.59,2.19,2.39,6961080,172061000,10546526.67,7408932.857,4986979.357,3794853.5,2.39,2.047142857,1.686428571,1.49564265,0.4,-0.14,1893.359985,4693010000,1,1,1,5.86
16826,2.53,2.84,1.99,2.28,13939200,193838000,11449423.33,6833524.286,4561610.071,3479172.6,2.306666667,1.924285714,1.596428571,1.4232429,0.85,0.25,1882.949951,4754040000,0,1,1,4.82
16825,2.15,2.66,2.06,2.5,10739300,164313000,9260016.667,5191744.286,3773007.214,2797652.15,2.203333333,1.794285714,1.515,1.3567859,0.6,-0.35,1903.630005,4357940000,1,0,0,-8.80
16824,1.9,2.3,1.9,2.14,9669770,145358000,6202663.333,4268834.286,3078194.357,2271678.8,1.87,1.641428571,1.412142857,1.2792947,0.4,-0.24,1877.079956,4401380000,0,1,1,16.82
16823,1.5,2.03,1.5,1.97,7370980,115002000,3517726.667,3054745.714,2415417.071,1805502.55,1.673333333,1.525714286,1.330659357,1.2200187,0.53,-0.47,1906.900024,4901760000,1,0,1,8.63
16822,1.55,1.58,1.47,1.5,1567240,118244000,2038473.333,2353552.857,1905081.429,1457335.15,1.526666667,1.418571429,1.260433143,1.17011395,0.11,0.05,1906.900024,4901760000,1,1,1,31.33
16821,1.53,1.59,1.49,1.55,1614960,117111000,2331640,2688311.429,1832107.143,1391748.35,1.483333333,1.377142857,1.223775214,1.14197015,0.1,-0.02,1906.900024,4901760000,1,1,0,-3.23
16820,1.36,1.62,1.35,1.53,2933220,104124000,3219630,2565025.857,1763000.143,1321303.45,1.443333333,1.325714286,1.180347,1.11187135,0.27,-0.17,1868.98999,5078810000,1,1,1,1.31
16819,1.42,1.46,1.31,1.37,2446740,108628000,2632273.333,2289695.857,1575540.929,1207842.15,1.376666667,1.268571429,1.138979857,1.08204845,0.15,0.05,1859.329956,6416070000,0,1,1,11.68
16818,1.33,1.54,1.32,1.43,4278930,101699000,2637570,2354270.143,1416476.143,1115709.05,1.326666667,1.235714286,1.108992429,1.05914635,0.22,-0.1,1881.329956,4928350000,1,0,0,-4.20
16817,1.22,1.33,1.21,1.33,1171150,93207300,2514776.667,1887554.429,1135570.071,912549.65,1.253333333,1.182857143,1.075026714,1.03129905,0.12,-0.11,1880.329956,5468460000,1,1,1,7.52
16816,1.22,1.31,1.17,1.22,2462630,93099400,2375047,1776088.429,1081033.071,865748.85,1.206666667,1.135604429,1.0494485,1.0070493,0.14,0,1880.329956,5468460000,1,1,1,9.02
16815,1.18,1.32,1.14,1.21,3910550,90321700,1889473.667,1456610,923381.2143,750845.6,1.176666667,1.102294857,1.029243071,0.98886755,0.18,-0.03,1880.329956,5468460000,1,1,1,0.83
16814,1.12,1.19,1.1,1.19,751961,85539300,1552210.333,975902.8571,658774.9286,576582.2,1.153333333,1.070407571,1.0105305,0.9710977,0.09,-0.07,1880.329956,5468460000,0,1,1,1.68
16813,1.14,1.15,1.08,1.13,1005910,86530000,1638863.333,960974.4286,652491.5714,548339.85,1.11,1.034979714,0.9922120714,0.95511585,0.07,0.01,1921.839966,5241110000,1,0,1,5.31
16812,1.07,1.28,1.05,1.14,2898760,81217300,1433856,861386,623789.2857,515776.65,1.066410333,1.009388286,0.9766376429,0.94177895,0.23,-0.07,1890.280029,5087030000,0,1,0,-0.88
16811,0.999216,1.07,0.999216,1.06,1011920,76096500,543029.6667,478682.1429,432145.1429,387588.3,1.015354667,0.9822705714,0.9575700714,0.9276828,0.070784,-0.060784,1938.680054,4887260000,1,0,1,7.55
16810,0.985557,1,0.975099,0.999231,390888,75031200,387589.6667,383585.7143,376660.4286,359704.75,0.990951,0.9671962857,0.9422132857,0.9178929,0.024901,-0.013674,1923.670044,4607290000,1,1,1,6.08
16809,0.985501,0.992345,0.9736,0.986833,226281,75001800,473114.3333,385977.7143,360494.5,367616,0.9718756667,0.9632925714,0.9320085714,0.9129699,0.018745,-0.001332,1922.030029,4664940000,1,1,1,1.26
16808,0.942752,0.991825,0.939715,0.986789,545600,71724000,500617.6667,390152.4286,374708.8571,379910.15,0.9598846667,0.9561912857,0.9225635714,0.9088225,0.05211,-0.044037,1922.030029,4664940000,1,1,1,0.00
16807,0.955801,0.974623,0.93583,0.942005,647462,72692900,392028.6667,341647,349102.7143,369806.9,0.9476803333,0.9506534286,0.9142474286,0.90488665,0.038793,0.013796,1922.030029,4664940000,0,1,1,4.75
16806,0.950028,0.960659,0.935708,0.95086,308791,72229700,291623,344008.7143,328187.2857,352473.15,0.9518386667,0.9494444286,0.9086229286,0.90379275,0.024951,-0.000832,1943.089966,5076590000,0,0,0,-0.93
16805,0.953147,0.970597,0.946543,0.950176,219833,72442400,324570,386192.5714,330058.8571,369071.85,0.9588536667,0.943887,0.9019955714,0.9032848,0.024054,0.002971,1990.26001,4336660000,0,0,1,0.07
16804,0.972045,0.976438,0.929835,0.95448,346245,73853900,336460.3333,385608.1429,346802.8571,374118.55,0.954503,0.9328695714,0.8958545714,0.9053351,0.046603,0.017565,2016.709961,3706620000,1,0,0,-0.45
16803,0.93843,0.991362,0.934313,0.971905,407632,71275900,289732.6667,369735.1429,361293.4286,385737.2,0.952351,0.9172302857,0.8920182143,0.9081111,0.057049,-0.033475,2012.660034,4304880000,0,1,0,-1.79
16802,0.947401,0.969637,0.93656,0.937124,255504,71933100,375186.6667,335011.2857,365902.8571,393527.4,0.9395633333,0.9007245714,0.8871596429,0.90916695,0.033077,0.010277,2043.939941,2655330000,1,0,1,3.71
16801,0.933712,0.954822,0.931442,0.948024,206062,70870900,491378,359265.2857,372190.7857,394432.9,0.9311746667,0.8889358571,0.8850845,0.90995495,0.02338,-0.014312,2043.939941,2655330000,1,1,0,-1.15
16800,0.912098,0.975414,0.910277,0.933542,663994,69207400,494604.6667,356558.4286,378956.8571,452943.8,0.9061846667,0.8778414286,0.8830918571,0.9114024,0.065137,-0.021444,2043.939941,2655330000,1,1,1,1.55
16799,0.874258,0.941099,0.866647,0.911958,604078,66314200,351651.3333,312365.8571,377297.6429,459797.7,0.8766723333,0.8678014286,0.8836032143,0.9112134,0.074452,-0.0377,2043.939941,2655330000,0,1,1,2.37
16798,0.843835,0.873054,0.833232,0.873054,215742,63985600,205147,273925.1429,357061.1429,448073.25,0.8581413333,0.8601041429,0.8892620714,0.9076353,0.039822,-0.029219,2063.360107,2367430000,0,0,1,4.46
16797,0.856356,0.872394,0.832932,0.845005,235134,64913200,274993.6667,307997.5714,382980.8571,468497.2,0.851991,0.8588395714,0.8990439286,0.90359095,0.039462,0.011351,2078.360107,2542000000,1,0,1,3.32
16796,0.853166,0.861538,0.841151,0.856365,164565,64650000,258987,352851.7143,406431,479035.65,0.8604436667,0.8668061429,0.9096165714,0.9024466,0.020387,-0.003199,2056.5,2492510000,0,1,0,-1.33
16795,0.870766,0.897453,0.838314,0.854603,425282,65961900,322347.3333,396794.4286,414220.2143,496827.85,0.8627426667,0.8735947143,0.9165107857,0.90019155,0.059139,0.016163,2060.98999,1411860000,1,0,1,0.21
16794,0.861993,0.882556,0.861993,0.870363,187114,65275400,292251,385116.2857,482148.6429,497744.15,0.8639006667,0.8812331429,0.9252515,0.8992364,0.020563,-0.00837,2060.98999,1411860000,1,1,0,-1.81
16793,0.859433,0.882818,0.8476,0.863262,354646,65060000,381296,401355.2857,526002.7857,500025.6,0.861847,0.8883422857,0.9294942857,0.89884015,0.035218,-0.003829,2060.98999,1411860000,1,1,1,0.82
16792,0.861782,0.88294,0.856065,0.858077,334993,65215800,446118.3333,442229.4286,527070.1429,494357.2,0.87435,0.899405,0.927861,0.8976791,0.026875,0.003705,2060.98999,1411860000,0,1,1,0.60
16791,0.894973,0.909526,0.862059,0.864202,454249,67704600,491842,440197.1429,547729.2857,504606,0.8896193333,0.91842,0.9231531429,0.8953824,0.047467,0.030771,2064.290039,3484090000,1,0,0,-0.71
16790,0.906065,0.91739,0.891182,0.900771,549113,68521200,454937.3333,457964.1429,547133.1429,507208.9,0.9042426667,0.9392482857,0.9201471429,0.8932328,0.026208,0.005294,2038.969971,3520860000,1,1,0,-4.06
16789,0.90824,0.943185,0.899441,0.903885,472164,68663100,372162,460010.2857,545082.8571,512396.1,0.9106946667,0.952427,0.9137537857,0.89193425,0.043744,0.004355,2021.150024,3760280000,1,1,0,-0.34
16788,0.921524,0.925874,0.888916,0.908072,343535,69644200,428362.3333,431646,543043.1429,528009.85,0.9229666667,0.9594268571,0.9088691429,0.89039595,0.036958,0.013452,2005.550049,6683070000,1,1,0,-0.46
16787,0.938327,0.939493,0.908081,0.920127,300787,70890600,420773,579181,535129.4286,533251,0.95067,0.9692698571,0.9056095714,0.88892305,0.031412,0.0182,2005.550049,6683070000,1,1,0,-1.31
16786,0.993043,0.997611,0.911807,0.940701,640765,74999300,513383.3333,650650.2857,530878.7857,541334.85,0.9806276667,0.9706462857,0.8998891429,0.88870185,0.085804,0.052342,2005.550049,6683070000,0,1,0,-2.19
16785,1.02,1.02,0.974927,0.991182,320767,76791600,487607,611910.8571,523679.0714,529487.25,0.998068,0.956317,0.8907064286,0.88506435,0.045073,0.028818,2041.890015,4327390000,0,0,0,-5.09
16784,0.990589,1.03,0.98224,1.01,578618,74764100,471889.3333,655261.4286,536931.9286,560822.55,0.985302,0.9278862857,0.8785655714,0.8797144,0.04776,-0.019411,2073.070068,4635450000,1,0,0,-1.86
16783,0.95662,1.01,0.950178,0.993022,563436,72176400,737776.6667,636302.1429,542234.7143,563041.2,0.974293,0.901046,0.8689084286,0.87239125,0.059822,-0.036402,2043.410034,4353540000,1,1,1,1.71
16782,0.971538,0.989394,0.937438,0.952884,273614,73276400,816988.6667,630155.4286,558020.6429,561079.15,0.9532063333,0.8750805714,0.8603439286,0.8677497,0.051956,0.018654,2021.939941,4612440000,1,1,1,4.21
16781,0.931196,1.05,0.928546,0.976973,1376280,70210000,848980.3333,654440.2857,570502.3571,569492.2,0.9157103333,0.8583114286,0.8550389286,0.86745395,0.121454,-0.045777,2012.369995,4301060000,1,1,0,-2.47
16780,0.839995,0.929762,0.819789,0.929762,801072,63312400,598294,491077.8571,505229.7857,519286.85,0.8541083333,0.8419492857,0.8506625,0.8670062,0.109973,-0.089767,2012.369995,4301060000,1,1,1,5.08
16779,0.79559,0.86159,0.787291,0.840396,369589,59945000,479904.3333,411107.2857,476854.1429,502032.05,0.818227,0.829132,0.8462474286,0.8693251,0.074299,-0.044806,2012.369995,4301060000,0,1,1,10.63
16778,0.824454,0.824454,0.770488,0.792167,624221,62098400,530177.6667,435447.2857,518131.5714,514269.35,0.8085163333,0.8250958571,0.8493750714,0.8735513,0.053966,0.032287,2052.22998,3715150000,1,0,1,6.09
16777,0.806024,0.823645,0.782328,0.822118,445903,60690400,469973.3333,418602.4286,518043.7143,505234.7,0.8229606667,0.8292448571,0.8544729286,0.88171955,0.041317,-0.016094,2047.619995,4385250000,0,1,0,-3.64
16776,0.836322,0.850791,0.78765,0.811264,520409,62950900,398920,448167.2857,523636,516994.75,0.8364006667,0.8367708571,0.8600495714,0.8902796,0.063141,0.025058,2063.590088,4173570000,0,0,1,1.34
16775,0.866417,0.882436,0.833115,0.8355,443608,65194900,305876.3333,485885.8571,518026.4286,548246.3,0.845993,0.8456072857,0.8697427857,0.9002164,0.049321,0.030917,2077.070068,4043820000,0,0,0,-2.90
16774,0.841195,0.872821,0.824444,0.862438,232743,63276000,337996.6667,486564.4286,512923.9286,557113.15,0.8382073333,0.8517664286,0.8792083571,0.9048895,0.048377,-0.021243,2091.689941,4214910000,1,0,0,-3.12
16773,0.812082,0.859575,0.802373,0.840041,241278,61065700,429184.6667,519381.7143,528869.1429,566068.4,0.8244646667,0.8593757143,0.8873299286,0.907086,0.057202,-0.027959,2091.689941,4214910000,1,1,1,2.67
16772,0.818546,0.837664,0.785086,0.812143,539969,61530500,566377.6667,542601,555516.0714,572630.2,0.836051,0.8633628571,0.8933927143,0.90952455,0.052578,0.006403,2091.689941,4214910000,1,1,1,3.44
16771,0.873171,0.878017,0.818924,0.82121,506307,65615700,647867.6667,600815.8571,548627.4286,572815.3,0.8563763333,0.8736542857,0.9036347857,0.9141222,0.059093,0.051961,2049.620117,4306490000,0,1,0,-1.10
16770,0.878316,0.886736,0.853937,0.8748,652857,65980000,628551.3333,617485,561112.9286,587807.75,0.875511,0.879701,0.9159282857,0.91784725,0.032799,0.003516,2079.51001,3950640000,0,0,0,-6.13
16769,0.879951,0.895054,0.847696,0.873119,784439,66080400,565087,599104.7143,596297.4286,619093.9,0.8891453333,0.8833282857,0.9255854286,0.9136987,0.047358,0.006832,2102.629883,3712120000,1,0,1,0.19
16768,0.914144,0.914153,0.860533,0.878614,448358,68625100,438211.6667,550167,584619.2857,622601,0.8874226667,0.8938782857,0.9295742143,0.91676015,0.05362,0.03553,2080.409912,4275030000,0,1,0,-0.63
16767,0.868102,0.929293,0.862122,0.915703,462464,65147000,604583.3333,539283.4286,582011.4286,702447.6,0.889279,0.9066502857,0.9315566429,0.92279335,0.067171,-0.047601,2090.110107,1466840000,1,0,0,-4.05
